stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
4687,,Parcheggio,,45.489700,12.106392,,,,,,
4688,,Trattoria,,45.486103,12.107016,,,,,,
4689,,Incr.via Gramsci,,45.487377,12.105922,,,,,,
4690,,Mira Porte,,45.439304,12.139469,,,,,,
4692,,Scuole,,45.438084,12.127519,,,,,,
4693,,Poste,,45.435555,12.121470,,,,,,
4697,,Marano FS,,45.462662,12.118917,,,,,,
4698,,Stadio,,45.428783,12.074480,,,,,,
4699,,Scuole,,45.426811,12.077395,,,,,,
4704,,Civico 17 - Ca' Piasenti,,45.119793,12.101528,,,,,,
4705,,Fronte civico 17,,45.119678,12.101248,,,,,,
4718,,Distributore,,45.500935,12.054734,,,,,,
4725,,SP. 22 Bretella,,45.418228,12.152497,,,,,,
4726,,sp. 22 Bretella,,45.418053,12.152196,,,,,,
4727,,Prima inc. viale Venezia,,45.484306,12.107591,,,,,,
4728,,dopo viale Venezia,,45.484306,12.107925,,,,,,
4729,,Parcheggio BUS,,45.418175,12.370293,,,,,,
4731,,Incr. via Stignano,,45.499043,12.214817,,,,,,
4738,,Enel,,45.487251,12.257220,,,,,,
4745,,Uffici ASL,,45.510635,12.229648,,,,,,
4746,,Piscine,,45.437565,12.145741,,,,,,
4747,,Parcheggio,,45.435432,12.144120,,,,,,
4771,,Incr. via Borromini,,45.432774,12.141248,,,,,,
4772,,Mira Scuole,,45.435165,12.141762,,,,,,
4773,,Parcheggio,,45.435333,12.143954,,,,,,
4774,,Incr. via Di Vittorio,,45.436302,12.147574,,,,,,
4775,,Piscina,,45.437626,12.145868,,,,,,
4776,,Mira Lanza - Capolinea,,45.429386,12.134667,,,,,,
4788,,Boscochiaro,,45.137207,12.117138,,,,,,
4794,,S.P.64 incr. via Volta,,45.556282,12.229080,,,,,,
4795,,S.P.64 incr.via Meucci,,45.556736,12.229276,,,,,,
4808,,Municipio,,45.491547,12.164321,,,,,,
4810,,Civico 3,,45.489956,12.169884,,,,,,
4811,,Farmacia Comunale,,45.489983,12.169703,,,,,,
4812,,Civico 35,,45.486530,12.167828,,,,,,
4813,,Incr.v.Grossi,,45.484165,12.166053,,,,,,
4814,,Civico 52,,45.486465,12.167516,,,,,,
4815,,Alfieri,,45.436047,12.121332,,,,,,
4822,,Civico 8D,,45.478462,12.149027,,,,,,
4823,,Civico 21A,,45.477791,12.150016,,,,,,
4824,,Centro Sportivo,,45.487957,12.149321,,,,,,
4825,,Centro Sportivo,,45.487877,12.149035,,,,,,
4826,,Civico 16,,45.488056,12.151726,,,,,,
161,,Mestre FS - Capolinea  32,,45.482380,12.234006,,,,,,
162,,Mestre FS (hotel Tritone),,45.482601,12.233198,,,,,,
163,,Mestre FS - Capolinea,,45.482433,12.233161,,,,,,
164,,Mestre FS,,45.482586,12.232522,,,,,,
167,,Finanza,,45.491863,12.245983,,,,,,
168,,Incr. v.Colombo,,45.492443,12.244732,,,,,,
169,,Edicola,,45.492596,12.244362,,,,,,
171,,Incr. via Gerlin,,45.488651,12.249959,,,,,,
172,,Incr. via Hermada,,45.484932,12.253404,,,,,,
173,,Incr. via Millosevich,,45.483070,12.255144,,,,,,
174,,Incr. via M. Moretti,,45.481430,12.256691,,,,,,
175,,Stadio Atletica,,45.479122,12.260207,,,,,,
176,,Parco S.Giuliano,,45.475060,12.268349,,,,,,
177,,Incr. via Appia,,45.480026,12.270938,,,,,,
178,,Incr.v.Porto Cavergnago,,45.483181,12.277298,,,,,,
179,,Inc.. Via Sabbadino,,45.484367,12.282720,,,,,,
180,,Civico 73 (v.Bagaron),,45.485554,12.288240,,,,,,
181,,Campalto Chiesa,,45.486641,12.293900,,,,,,
182,,Incr. via Casilina,,45.489243,12.301912,,,,,,
183,,Centro Don Vecchi,,45.492519,12.307970,,,,,,
184,,Centro Ippico,,45.494759,12.312412,,,,,,
185,,Civico 200,,45.497044,12.316290,,,,,,
186,,Incr. via Piovega,,45.499687,12.320724,,,,,,
188,,Tessera Centro,,45.503956,12.328004,,,,,,
189,,Civico 18,,45.503143,12.335894,,,,,,
190,,Impianti Sportivi,,45.489296,12.210112,,,,,,
191,,Impianti Sportivi,,45.489571,12.210626,,,,,,
192,,Civico 163 (v.Ca' Zorzi),,45.507900,12.334489,,,,,,
193,,Civico 175,,45.511898,12.343383,,,,,,
194,,Civico 208  (Poste),,45.512470,12.348557,,,,,,
195,,Aeronavali,,45.513531,12.351686,,,,,,
196,,Camping Alba D'oro,,45.516899,12.354687,,,,,,
197,,Ca' Noghera - Capolinea,,45.520954,12.358292,,,,,,
198,,Tessera Scuole,,45.503681,12.324735,,,,,,
199,,Civico 126,,45.504055,12.319596,,,,,,
200,,Civico 129,,45.504864,12.310163,,,,,,
201,,Incr. via Piovega,,45.504200,12.303050,,,,,,
202,,Incr. via Lazzaretto,,45.503696,12.294913,,,,,,
204,,C.Comm. La Piazza,,45.505157,12.289068,,,,,,
206,,Civico 22 (v.Vallenari),,45.501698,12.284451,,,,,,
207,,Incr. via Borgo don Bosco,,45.497875,12.286176,,,,,,
208,,Incr. via Ca' Dolfin,,45.495888,12.288095,,,,,,
209,,Incr. via dei Mandarini,,45.494068,12.291313,,,,,,
210,,Civico 220 (v. Mirtilli),,45.492268,12.293742,,,,,,
211,,Incr. via Orlanda,,45.487289,12.295307,,,,,,
212,,Incr. via Orlanda,,45.486435,12.295515,,,,,,
214,,Inc. via Passo Campalto,,45.483124,12.296547,,,,,,
215,,Incr. via Bagaron,,45.482067,12.291481,,,,,,
216,,Scuola Materna,,45.482014,12.287388,,,,,,
217,,Incr. Via Orlanda,,45.483669,12.284503,,,,,,
219,,Inc. P.le Zendrini,,45.479431,12.289759,,,,,,
221,,"Sottopasso ""tangenziale""",,45.537552,12.299825,,,,,,
222,,Dese FS - Capolinea,,45.537460,12.302055,,,,,,
223,,Dese (v.delle Cicogne),,45.531971,12.303214,,,,,,
224,,Dese Centro,,45.528664,12.304158,,,,,,
225,,"Dese  ""scuola Materna""",,45.526203,12.303631,,,,,,
226,,Civico 181,,45.526127,12.297716,,,,,,
227,,Civico 184,,45.522236,12.288418,,,,,,
228,,Incr. via Ca' Badoera,,45.516411,12.284142,,,,,,
229,,Capolinea,,45.514206,12.283265,,,,,,
230,,Incr.v.Colombara (chiesa),,45.511696,12.283088,,,,,,
231,,"Incr. via Indri ""pesa""",,45.509968,12.282542,,,,,,
232,,Civico 101 (v.S.Andrea),,45.507866,12.282355,,,,,,
233,,"Favaro, fronte Municipio",,45.505424,12.282474,,,,,,
240,,Autostazione Padova,,45.416622,11.883815,,,,,,
241,,Incr. via Passo Falzarego,,45.504238,12.254389,,,,,,
242,,P.zza Carpenedo,,45.504993,12.250504,,,,,,
243,,"""Cimitero""",,45.500206,12.247145,,,,,,
244,,"""Giardini Garibaldi""",,45.502850,12.248999,,,,,,
246,,Civico 13,,45.496811,12.244771,,,,,,
247,,Incr. via G. Bruno,,45.496376,12.243215,,,,,,
248,,Incr. via Colombo,,45.493366,12.246763,,,,,,
256,,Fiera Padova,,45.413559,11.889348,,,,,,
257,,Incr. via Rione Pertini,,45.482018,12.267743,,,,,,
258,,Incr. via Gavagnin,,45.483471,12.267151,,,,,,
259,,Chiesa,,45.485882,12.270345,,,,,,
260,,Villaggio Sartori,,45.507256,12.240024,,,,,,
261,,Taliercio - Capolinea,,45.489136,12.279075,,,,,,
264,,Civico 151,,45.493198,12.266068,,,,,,
4827,,Fronte civico 16,,45.488194,12.151013,,,,,,
4828,,Scuola Anna Frank,,45.488186,12.155153,,,,,,
4830,,Scuola Anna Frank,,45.488312,12.155491,,,,,,
4831,,Fronte civico 21,,45.490288,12.158263,,,,,,
4832,,Civico 21,,45.490551,12.158356,,,,,,
4833,,Incr.via Trieste,,45.538742,12.153326,,,,,,
4834,,inc via Trieste,,45.538483,12.153155,,,,,,
4837,,Mogliano FS,,45.561470,12.233035,,,,,,
6001,,Capolinea,,45.506100,12.290910,,,,,,
6002,,Capolinea,,45.505962,12.290901,,,,,,
6003,,La Piazza,,45.505360,12.286064,,,,,,
6004,,La Piazza,,45.505116,12.286189,,,,,,
6005,,Pastrello,,45.504559,12.282135,,,,,,
6006,,Pastrello,,45.504429,12.282165,,,,,,
6007,,Marmolada,,45.503059,12.277483,,,,,,
6008,,Marmolada,,45.502930,12.277532,,,,,,
6009,,Cervino,,45.502525,12.274627,,,,,,
6010,,Cervino,,45.502480,12.274713,,,,,,
6011,,Rielta,,45.502666,12.271367,,,,,,
6013,,Pineta,,45.503551,12.264941,,,,,,
6014,,Pineta,,45.503189,12.266449,,,,,,
6015,,Pasqualigo,,45.504295,12.262085,,,,,,
6016,,Pasqualigo,,45.504082,12.260742,,,,,,
6017,,San Dona',,45.503765,12.257381,,,,,,
6018,,San Dona',,45.503567,12.256568,,,,,,
6019,,Serravalle,,45.503063,12.254797,,,,,,
6020,,Serravalle,,45.502438,12.254829,,,,,,
6021,,Oberdan,,45.500687,12.252535,,,,,,
6022,,Oberdan,,45.500633,12.252715,,,,,,
6023,,Volturno,,45.498089,12.249990,,,,,,
6024,,Volturno,,45.498032,12.250107,,,,,,
6025,,Bissuola,,45.496101,12.248282,,,,,,
6026,,Bissuola,,45.496052,12.248490,,,,,,
6027,,Mestre centro,,45.493263,12.245420,,,,,,
6028,,Lavelli,,45.479084,12.225640,,,,,,
6029,,Olivi,,45.491776,12.241684,,,,,,
6030,,Olivi,,45.491718,12.241858,,,,,,
6031,,Villa Erizzo,,45.490356,12.240447,,,,,,
6032,,Villa Erizzo,,45.490337,12.240765,,,,,,
6033,,Cappuccina,,45.486313,12.237763,,,,,,
6034,,Cappuccina,,45.486271,12.237946,,,,,,
6035,,Sernaglia,,45.484688,12.236752,,,,,,
6036,,Sernaglia,,45.484627,12.236967,,,,,,
6037,,S.Antonio,,45.476948,12.224798,,,,,,
6038,,Mercato,,45.473717,12.223490,,,,,,
6039,,Beccaria,,45.469913,12.222310,,,,,,
6040,,Beccaria,,45.469875,12.222557,,,,,,
6041,,Bottenigo,,45.462311,12.219723,,,,,,
6048,,Giovannacci,,45.479263,12.229527,,,,,,
6049,,Giovannacci,,45.479218,12.229551,,,,,,
6051,,Mercato,,45.473812,12.223796,,,,,,
6052,,S.Antonio,,45.476982,12.225003,,,,,,
6053,,Lavelli,,45.479000,12.225816,,,,,,
6054,,Bottenigo,,45.462090,12.219728,,,,,,
6055,,Manuzio,,45.492458,12.248048,,,,,,
6056,,Manuzio,,45.492542,12.248176,,,,,,
6057,,Cattaneo,,45.490097,12.251361,,,,,,
6058,,Cattaneo,,45.490200,12.251501,,,,,,
6059,,San Marco,,45.488022,12.253847,,,,,,
6060,,San Marco,,45.488087,12.254071,,,,,,
6061,,Sansovino,,45.485096,12.256966,,,,,,
6062,,Sansovino,,45.485188,12.257202,,,,,,
6063,,Molmenti,,45.482880,12.259509,,,,,,
6064,,Molmenti,,45.482960,12.259663,,,,,,
6065,,Boerio,,45.481281,12.261312,,,,,,
6066,,Boerio,,45.481369,12.261634,,,,,,
6067,,Forte Marghera,,45.478317,12.265455,,,,,,
6068,,Forte Marghera,,45.478428,12.265573,,,,,,
6069,,Panorama,,45.465824,12.214713,,,,,,
6071,,S.Giuliano,,45.473492,12.268394,,,,,,
6073,,Stazione FS,,45.481937,12.234874,,,,,,
6074,,Stazione FS,,45.481861,12.235136,,,,,,
6075,,Emmer,,45.465141,12.220619,,,,,,
6076,,Emmer,,45.465164,12.220466,,,,,,
6080,,Mestre centro,,45.493237,12.245511,,,,,,
6501,,CA.RI.VE.,,45.477131,12.255259,,,,,,
8001,,Parcheggio Mogliano,,45.553440,12.246783,,,,,,
8002,,Fermata Di Servizio,,45.554585,12.247976,,,,,,
8003,,Fermata Di Servizio,,45.554398,12.247957,,,,,,
8005,,Parcheggio Fosso',,45.399250,12.050110,,,,,,
8007,,Parcheggio Bojon,,45.337421,12.084216,,,,,,
8009,,Deposito Dolo,,45.426048,12.081361,,,,,,
8010,,Deposito - Pertini,,45.486813,12.273690,,,,,,
8011,,Deposito Actv - Lido,,45.417236,12.377856,,,,,,
265,,Incr. via Mascheroni,,45.494022,12.264238,,,,,,
266,,Vallenari - Capolinea,,45.498611,12.268608,,,,,,
267,,Incr. via Plinio,,45.497303,12.265393,,,,,,
268,,Incr. via Bissuola,,45.495296,12.263734,,,,,,
269,,Civico 88 (v.Tevere),,45.493816,12.260492,,,,,,
270,,Istituto Berna,,45.493782,12.256713,,,,,,
271,,Fronte Farmacia,,45.494949,12.253036,,,,,,
272,,"Incr.v.Colombo, Civico 14",,45.495281,12.249742,,,,,,
277,,Civico 5,,45.509190,12.257257,,,,,,
278,,Civico 28,,45.510391,12.256343,,,,,,
280,,Fiera Padova,,45.413315,11.889192,,,,,,
283,,v.le don Sturzo,,45.508549,12.255608,,,,,,
284,,Incr. via Pasqualigo,,45.507416,12.261147,,,,,,
285,,Civico 45,,45.505989,12.261077,,,,,,
286,,Quartiere S. Giuseppe,,45.480083,12.266906,,,,,,
287,,Passerella ciclopedonale,,45.483536,12.262695,,,,,,
288,,Incr. via Gritti,,45.486446,12.259280,,,,,,
289,,Incr. via Cattaneo,,45.490566,12.254661,,,,,,
290,,Incr. via Pigafetta,,45.493801,12.252260,,,,,,
291,,Incr. via Garigliano,,45.495819,12.251128,,,,,,
292,,Civico 32,,45.497662,12.248340,,,,,,
293,,Enel,,45.486992,12.256321,,,,,,
294,,Capolinea - Crea,,45.482426,12.140841,,,,,,
295,,Crea  (via Altinio),,45.482269,12.143835,,,,,,
296,,Fornase,,45.477798,12.157886,,,,,,
297,,Cimitero,,45.481056,12.161246,,,,,,
298,,Incr. via Palermo,,45.484516,12.163931,,,,,,
301,,Spinea Capolinea,,45.489651,12.167313,,,,,,
303,,Incr. v.Pepe,,45.491188,12.246137,,,,,,
304,,Spinea Chiesa,,45.490738,12.167497,,,,,,
305,,via Due Giugno,,45.495056,12.158163,,,,,,
306,,Localita' Orgnano,,45.496246,12.150093,,,,,,
307,,Spinea (bivio V.Fiori),,45.484936,12.146186,,,,,,
308,,Spinea  (via Desenzano),,45.489182,12.148730,,,,,,
311,,Incr. via Goldoni,,45.491581,12.152813,,,,,,
312,,Graspo De Ua,,45.487137,12.179151,,,,,,
313,,Incr. via Selenia,,45.485882,12.181724,,,,,,
314,,Chirignago Chiesa,,45.484703,12.188897,,,,,,
315,,Incr. via dell' Edera,,45.483330,12.192976,,,,,,
316,,Incr. via Feltre,,45.477478,12.199181,,,,,,
317,,Capolinea,,45.460232,12.218834,,,,,,
318,,Civico 99,,45.474289,12.201015,,,,,,
319,,Civico 87,,45.473358,12.200164,,,,,,
321,,Civico 49 (v. dei Morari),,45.473423,12.195257,,,,,,
322,,Incr. via degli Ontani,,45.472729,12.192331,,,,,,
323,,Cervino,,45.502594,12.274478,,,,,,
324,,Villabona - Capolinea,,45.473358,12.188519,,,,,,
325,,Rampa Rizzardi,,45.478680,12.243048,,,,,,
326,,Catene  Chiesa,,45.477448,12.203135,,,,,,
327,,Parco Catene,,45.477348,12.205420,,,,,,
328,,Incr. via Vignole,,45.477127,12.210324,,,,,,
329,,Incr. via Eraclea,,45.476959,12.216318,,,,,,
330,,Calvi,,45.478024,12.219415,,,,,,
331,,CITA,,45.480152,12.223355,,,,,,
333,,Civico 12,,45.478542,12.231611,,,,,,
334,,Hotel Lugano,,45.479504,12.231116,,,,,,
335,,Panorama,,45.466206,12.214818,,,,,,
336,,Incr. via Monzani,,45.463139,12.216743,,,,,,
337,,Cervino,,45.502438,12.274787,,,,,,
338,,Inc.v.della Fratellanza,,45.462166,12.221426,,,,,,
339,,Incr. via del Lavoratore,,45.464256,12.222666,,,,,,
340,,Fronte Farmacia Comunale,,45.466217,12.222899,,,,,,
348,,Incr. via Quarnaro,,45.492340,12.218749,,,,,,
349,,P.le Parmesan,,45.477112,12.219865,,,,,,
350,,P.le Parmesan,,45.476177,12.218940,,,,,,
351,,Istituto Edison,,45.474289,12.219305,,,,,,
352,,Incr. via Oroboni Edicola,,45.471676,12.220201,,,,,,
353,,Chiesa,,45.469498,12.221297,,,,,,
354,,Rielta,,45.502827,12.271395,,,,,,
359,,Papa Giovanni XXIII,,45.517395,12.186420,,,,,,
360,,Cassa di Risparmio,,45.518742,12.181866,,,,,,
361,,Civico 169  (Tabina),,45.519531,12.177216,,,,,,
362,,Incr. via Calvi,,45.520470,12.172748,,,,,,
363,,Cimitero,,45.522057,12.165795,,,,,,
364,,Incr.v.Tasso (scuole),,45.523148,12.162560,,,,,,
365,,Maerne Chiesa,,45.523869,12.156775,,,,,,
366,,Civico 120,,45.526821,12.157088,,,,,,
367,,Rielta,,45.502476,12.271340,,,,,,
368,,Tratt. 'ai Bersaglieri',,45.493103,12.161488,,,,,,
369,,Inc. via San Dona',,45.504295,12.282751,,,,,,
370,,Capolinea - Martellago,,45.543797,12.162420,,,,,,
8012,,Deposito B.S. Giovanni,,45.207466,12.277295,,,,,,
8014,,Parcheggio Caltana,,45.477219,12.029517,,,,,,
8017,,Parcheggio Mirano,,45.494419,12.093053,,,,,,
8018,,Parcheggio Noale,,45.552876,12.068156,,,,,,
8019,,Parcheggio Scorze',,45.573212,12.103961,,,,,,
8023,,Deposito della Fisica,,45.446018,12.207536,,,,,,
8024,,Parcheggio VEMPA,,45.482456,12.237760,,,,,,
8026,,Distributore,,45.234753,12.161599,,,,,,
8029,,Deposito via della Fisica,,45.445709,12.207814,,,,,,
8030,,Deposito,,45.505295,12.294770,,,,,,
8034,,Preganziol Parcheggio,,45.601982,12.230536,,,,,,
8035,,Cavarzere Deposito,,45.148663,12.083944,,,,,,
8039,,Tronchino,,45.505825,12.293306,,,,,,
8040,,Deposito Lido,,45.416958,12.378319,,,,,,
8041,,Deposito Lido,,45.416862,12.378528,,,,,,
8042,,Deposito SITA,,45.416779,11.889693,,,,,,
9026,,Maerne incr.Frassinelli,,45.518566,12.152397,,,,,,
11326,,Catene  Chiesa,,45.477291,12.202917,,,,,,
2371,,Incr. via Stazione,,45.459087,12.072437,,,,,,
2374,,Scatamburlo,,45.455818,12.072736,,,,,,
2375,,Scatamburlo,,45.455982,12.072563,,,,,,
2376,,Ballo' FS,,45.452446,12.072693,,,,,,
2377,,Ballo' FS,,45.452106,12.072574,,,,,,
2378,,Incr. via Trasimeno,,45.443222,12.074986,,,,,,
2379,,Incr. via Trasimeno,,45.443054,12.074777,,,,,,
2380,,Incr. via delle Ginestre,,45.450268,12.119853,,,,,,
2381,,Incr. via delle Ginestre,,45.450127,12.119335,,,,,,
2382,,Incr. Ponte per Marano,,45.457291,12.119040,,,,,,
2383,,Incr. Ponte per Marano,,45.457417,12.118905,,,,,,
2384,,SFMR Spinea,,45.490921,12.176497,,,,,,
2385,,Mazzocco Chiesa Piazzale,,45.552647,12.267636,,,,,,
2386,,Marano Centro,,45.465061,12.117574,,,,,,
2387,,Marano Centro,,45.465305,12.117216,,,,,,
2388,,Civico 102  Marano Ponte,,45.465130,12.118348,,,,,,
2389,,Civico 102 Marano Ponte,,45.465088,12.118240,,,,,,
2390,,Incr. via Trescievoli,,45.469757,12.117881,,,,,,
2391,,Incr. via Trescievoli,,45.469795,12.117974,,,,,,
2392,,Incr. via Olmo,,45.481529,12.117043,,,,,,
2393,,Incr. via Olmo,,45.481396,12.116799,,,,,,
2394,,Fornace,,45.477741,12.117394,,,,,,
2395,,Fornace,,45.477829,12.117056,,,,,,
2396,,Mirano - Capolinea,,45.494164,12.092800,,,,,,
2397,,Mira Alighieri,,45.435661,12.128793,,,,,,
2398,,Mira Alighieri,,45.435684,12.128541,,,,,,
2399,,Incr. via Porara Gidoni,,45.474464,12.108866,,,,,,
2400,,Incr. via Porara Gidoni,,45.474216,12.108633,,,,,,
2403,,Incr. via Porara,,45.467941,12.107917,,,,,,
2404,,Incr. via Porara,,45.467861,12.107899,,,,,,
2405,,Civico 79,,45.469711,12.093561,,,,,,
2407,,Civico 62,,45.469860,12.093793,,,,,,
2408,,Scaltenigo Centro,,45.470097,12.082929,,,,,,
2409,,Scaltenigo Centro,,45.470284,12.082921,,,,,,
2412,,Incr. via Orione,,45.472538,12.064816,,,,,,
2413,,Incr. via Orione,,45.472862,12.064487,,,,,,
2414,,Incr. via Fratte,,45.474480,12.056262,,,,,,
2415,,Incr. via Fratte,,45.474258,12.056243,,,,,,
2416,,Incr. via Campocroce,,45.475842,12.047761,,,,,,
2417,,Incr. via Campocroce,,45.476021,12.047825,,,,,,
2418,,Incr. via Pianiga,,45.477566,12.038491,,,,,,
2419,,Incr. via Pianiga,,45.477776,12.038198,,,,,,
2420,,Capolinea - Caltana,,45.477234,12.029926,,,,,,
2423,,"Rist. "" Il Burchiello""",,45.446442,12.159578,,,,,,
2424,,"Rist. "" Il Burchiello""",,45.446079,12.159264,,,,,,
2425,,Distributore,,45.441902,12.146779,,,,,,
2426,,Stazione FS di Oriago,,45.449081,12.165473,,,,,,
2427,,Oriago  (Rist. Vettore),,45.453629,12.176764,,,,,,
2428,,Oriago Centro,,45.451809,12.171410,,,,,,
2429,,Civico 15,,45.456326,12.170998,,,,,,
2431,,Civico 81,,45.459194,12.164803,,,,,,
2432,,Civico 8,,45.459305,12.164227,,,,,,
2433,,Incr. via Calabria,,45.457600,12.159834,,,,,,
2434,,Incr. via Calabria,,45.457447,12.160021,,,,,,
2435,,incr. via Sieve,,45.455990,12.156087,,,,,,
2436,,incr. via Sieve,,45.455666,12.155820,,,,,,
2437,,Borbiago  (chiesa),,45.454597,12.151603,,,,,,
2438,,Borbiago  (chiesa),,45.454590,12.152394,,,,,,
2439,,Civico 16 (v.Boldani),,45.453197,12.143913,,,,,,
2440,,Incr. via Boldani,,45.453442,12.143759,,,,,,
2441,,Civico 2,,45.456142,12.132495,,,,,,
371,,Preganziol FS,,45.604115,12.231750,,,,,,
372,,Incr. via Trento,,45.543842,12.167463,,,,,,
373,,Banca,,45.545769,12.162215,,,,,,
374,,Martellago Centro,,45.546864,12.157206,,,,,,
375,,Vempa,,45.482101,12.237834,,,,,,
376,,Villaggio Sartori,,45.507080,12.239843,,,,,,
380,,Fincantieri,,45.475475,12.251347,,,,,,
381,,Deposito ex Agip,,45.470852,12.259123,,,,,,
382,,Incr. via Righi,,45.469772,12.264310,,,,,,
384,,Mestre centro,,45.493328,12.245418,,,,,,
392,,"S. Chiara  ""dogana""",,45.440727,12.315589,,,,,,
394,,Sottopasso Park,,45.443268,12.307403,,,,,,
395,,Casse Park,,45.441162,12.304758,,,,,,
396,,Approdo Nave Traghetto,,45.438889,12.304543,,,,,,
397,,Incr. via Durando Ior,,45.477398,12.232248,,,,,,
398,,Tipografia,,45.502781,12.274645,,,,,,
399,,Istituto Veneto,,45.472740,12.229663,,,,,,
400,,Fondazione Chiari,,45.469715,12.227922,,,,,,
401,,Incr.v.Mutilati,,45.466797,12.226158,,,,,,
402,,Civico 172 (v.Manara),,45.464687,12.224942,,,,,,
404,,"Incr. via Cruto ""Chiesa""",,45.461586,12.223125,,,,,,
405,,Inc. via Torino,,45.481850,12.248132,,,,,,
406,,Inc. via Torino,,45.481739,12.248354,,,,,,
407,,Uffici Comunali,,45.484322,12.250699,,,,,,
408,,Uffici Comunali,,45.484230,12.250868,,,,,,
413,,Enichem,,45.458401,12.221153,,,,,,
414,,Incr. via Colombara,,45.456512,12.217882,,,,,,
415,,Incr.SR11Padana Superiore,,45.451042,12.213978,,,,,,
416,,Civico 20 (v.Lavaggi),,45.448074,12.212722,,,,,,
417,,Incr. via della Chimica,,45.445526,12.210817,,,,,,
418,,Incr.v.dell'Elettronica,,45.442867,12.209066,,,,,,
419,,Chiesa,,45.437775,12.205470,,,,,,
420,,P.le Fusina - Capolinea,,45.419380,12.256454,,,,,,
421,,Incr.v.dell'Elettronica,,45.424740,12.247786,,,,,,
422,,"Civico 66  ""le chiuse""",,45.427933,12.240947,,,,,,
423,,Civico 42,,45.428215,12.231525,,,,,,
424,,Civico 32,,45.429085,12.222054,,,,,,
425,,"Civico 28  ""scuole""",,45.435036,12.209553,,,,,,
426,,Sottopasso Romea,,45.439289,12.200235,,,,,,
427,,Malcontenta (Bar),,45.442570,12.197197,,,,,,
320,,Civico 114,,45.474152,12.196635,,,,,,
428,,Ca' Brentelle,,45.446739,12.196758,,,,,,
429,,Incr. via dell'Erba,,45.446270,12.194299,,,,,,
430,,Incr. via Piva,,45.457775,12.185707,,,,,,
431,,"Civico 215  ""edicola""",,45.457962,12.181393,,,,,,
432,,Ca' Sabbioni - Capolinea,,45.456276,12.185546,,,,,,
434,,Incr. via Zorzi,,45.457184,12.180570,,,,,,
435,,Incr. Statale 11,,45.453644,12.179529,,,,,,
436,,Camping Serenissima,,45.451553,12.183302,,,,,,
437,,Incr. via della Stazione,,45.448528,12.193416,,,,,,
438,,Civico 128,,45.448776,12.199115,,,,,,
439,,Incr. via del Luccio,,45.449226,12.203074,,,,,,
440,,Deposito Carburanti,,45.442478,12.210074,,,,,,
442,,Silos,,45.434235,12.217047,,,,,,
443,,dopo Silos,,45.430115,12.228383,,,,,,
444,,Alumix 1,,45.429829,12.233926,,,,,,
445,,Alumix 2,,45.429504,12.240933,,,,,,
446,,Fronte Enel,,45.428791,12.244210,,,,,,
447,,Entrata Centrale Enel,,45.428455,12.247818,,,,,,
450,,Nuova Sirma,,45.444118,12.215211,,,,,,
451,,Ingresso 4,,45.446510,12.226057,,,,,,
452,,Ingresso 5,,45.448643,12.232925,,,,,,
453,,Ingresso 7,,45.448776,12.236868,,,,,,
454,,Montefibre - Capolinea,,45.445358,12.244991,,,,,,
455,,Incr. via della Meccanica,,45.444363,12.212036,,,,,,
456,,P.le Bottenigo - Transito,,45.460541,12.218868,,,,,,
457,,Incr. via Trieste,,45.476654,12.201261,,,,,,
458,,Incr.v.le S.Marco,,45.493065,12.246063,,,,,,
459,,Incr. via delle Macchine,,45.473778,12.239003,,,,,,
461,,Chiesa di S.Nicolo',,45.428486,12.380626,,,,,,
463,,Ca' Bianca Capolinea,,45.389103,12.351744,,,,,,
464,,Malamocco capolinea,,45.368793,12.336895,,,,,,
465,,Banchina Molini,,45.474964,12.237737,,,,,,
473,,P.zza Cosmai,,45.456589,12.182996,,,,,,
474,,Incr. via Catene,,45.477287,12.207860,,,,,,
475,,V.le San Marco,,45.557858,12.300717,,,,,,
476,,Incr. via Ca' Rossa,,45.497021,12.250054,,,,,,
2442,,Civico 7,,45.456371,12.132435,,,,,,
2443,,Marano Sottopasso,,45.463009,12.122021,,,,,,
2444,,Marano Sottopasso,,45.462887,12.122078,,,,,,
2445,,bivio Giare,,45.402668,12.149469,,,,,,
2446,,bivio Giare,,45.400833,12.147037,,,,,,
2447,,Ipermercato Lando,,45.420544,12.170709,,,,,,
2448,,Ipermercato Lando,,45.420708,12.170510,,,,,,
2449,,Fabbr. Pansac,,45.429714,12.184673,,,,,,
2450,,Fabbr. Pansac,,45.429680,12.184243,,,,,,
2451,,bivio Malcontenta,,45.435764,12.193630,,,,,,
2452,,bivio Malcontenta,,45.435444,12.192575,,,,,,
2453,,S. Pietro Centro,,45.115799,12.185794,,,,,,
2454,,dopo S. Pietro,,45.121937,12.168340,,,,,,
2455,,Localita' Pizzon,,45.123741,12.157363,,,,,,
2456,,Gasdotto - dopo Pizzon,,45.124119,12.139618,,,,,,
2457,,Prima S. Pietro,,45.121765,12.168303,,,,,,
2458,,Localita' Pizzon,,45.123409,12.156881,,,,,,
2459,,Gasdotto/prima di Pizzon,,45.124065,12.139443,,,,,,
2460,,Boscochiaro (ponte),,45.139317,12.117232,,,,,,
2461,,Boscochiaro,,45.137165,12.117020,,,,,,
2462,,Capitello,,45.138889,12.107978,,,,,,
2463,,dopo il ponte,,45.141418,12.097117,,,,,,
